"time.latitude.longitude.depth.mag.magType.nst.gap.dmin.rms.net.id.updated.place.type.horizontalError.depthError.magError.magNst.status.locationSource.magSource"
"128" "128 1954-10-17 22:57:23 31.377 -116.923 15 6.4 mw NA NA NA NA iscgem iscgem891170 2015-05-13 18:52:49 offshore Baja California, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"129" "129 1954-10-17 22:57:06 30.6101667 -116.9056667 6 5.77 ml 9 329 NA 0.63 ci ci3298512 2016-01-28 18:18:16 127km SSW of Maneadero, B.C., MX earthquake 99 31.61 0.194 6 reviewed ci ci"
"130" "130 1954-08-26 13:48:02 33.87 -119.5406667 6 4.76 ml 12 231 0.5874 0.47 ci ci3298426 2017-02-07 03:01:27 18km S of Santa Cruz Is. (E end), CA earthquake 2.85 31.61 0.174 10 reviewed ci ci"
"131" "131 1954-07-19 20:01:56 31.6258333 -115.7726667 6 4.79 ml 9 341 1.299 0.26 ci ci3300024 2017-02-07 03:55:05 76km E of Maneadero, B.C., MX earthquake 9.74 31.61 0.12 9 reviewed ci ci"
"132" "132 1954-06-04 20:42:45 27.081 -110.983 15 5.6 mw NA NA NA NA iscgem iscgem890728 2015-05-13 18:52:49 Sonora, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"133" "133 1954-06-04 16:01:58 27.629 -111.11 15 5.9 mw NA NA NA NA iscgem iscgem890725 2015-05-13 18:52:49 Gulf of California earthquake NA NA NA NA automatic iscgem iscgem"
"134" "134 1954-05-31 08:06:15 31.0101667 -115.2378333 6 5.18 ml 9 341 NA 0.44 ci ci3299946 2016-01-28 18:13:35 134km S of Estacion Coahuila, B.C., MX earthquake 99 31.61 0.08 3 reviewed ci ci"
"135" "135 1954-05-05 13:09:53 27.71 -112.073 10 6.4 mw NA NA NA NA iscgem iscgem890627 2015-05-13 18:52:49 Baja California Sur, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"136" "136 1954-04-29 11:34:39 29.112 -113.024 10 7.2 mw NA NA NA NA iscgem iscgem890579 2015-05-13 18:52:48 Baja California, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"137" "137 1954-04-29 10:49:32 29.04 -112.833 10 6.6 mw NA NA NA NA iscgem iscgem890578 2015-05-13 18:52:48 Sonora, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"138" "138 1954-03-23 04:14:49 33.2623333 -116.0353333 6 4.93 ml 8 249 NA 0.5 ci ci3299750 2017-02-07 04:05:01 8km WSW of Salton City, CA earthquake 3.41 31.61 0.162 9 reviewed ci ci"
"139" "139 1954-03-20 04:19:19 33.2463333 -116.0788333 6 4.74 ml 11 247 NA 0.46 ci ci3299731 2017-02-07 04:41:38 12km NNE of Ocotillo Wells, CA earthquake 2.91 31.61 0.217 9 reviewed ci ci"
"140" "140 1954-03-19 10:21:17 33.2095 -116.0976667 6 5.48 ml 6 276 0.6567 0.61 ci ci3299672 2017-02-07 03:42:55 8km NNE of Ocotillo Wells, CA earthquake 3.89 31.61 0.148 7 reviewed ci ci"
"141" "141 1954-03-19 09:57:06 33.3 -116.08 6 4.53 ml 3 282 0.6574 1.25 ci ci3299655 2017-02-07 05:01:16 12km W of Salton City, CA earthquake 99 31.61 0.131 3 reviewed ci ci"
"142" "142 1954-03-19 09:55:57 33.3 -116.08 6 4.79 ml 3 282 0.6574 2.01 ci ci3299654 2017-02-07 04:09:59 12km W of Salton City, CA earthquake 99 31.61 0.156 2 reviewed ci ci"
"143" "143 1954-03-19 09:54:28 33.2985 -116.0805 6 6.4 mw 10 246 NA 0.54 ci ci3299653 2017-02-07 03:37:24 12km W of Salton City, CA earthquake 5.98 31.61 NA 0 reviewed ci ci"
"144" "144 1954-02-12 09:44:28 33.3216667 -116.4478333 14.45 4.5 ml 11 217 NA 0.44 ci ci3301261 2016-01-28 17:55:06 10km NW of Borrego Springs, CA earthquake 1.69 1.54 0.116 10 reviewed ci ci"
"145" "145 1954-02-01 13:05:11 31.7188333 -114.0115 6 5.36 ml 10 329 2.451 0.38 ci ci3301223 2017-02-07 04:26:26 107km ESE of Estacion Coahuila, B.C., MX earthquake 22.64 31.61 0.065 4 reviewed ci ci"
"146" "146 1954-02-01 04:31:49 32.1946667 -114.3516667 6 5.66 ml 10 328 2.021 0.45 ci ci3301219 2017-02-07 04:23:12 50km SE of San Luis Rio Colorado, Son., MX earthquake 7.03 31.61 0.22 8 reviewed ci ci"
"147" "147 1954-02-01 04:23:46 32.2028333 -114.5545 6 5.21 ml 11 320 1.853 0.42 ci ci3301218 2017-02-07 04:18:17 36km SE of San Luis Rio Colorado, Son., MX earthquake 6.16 31.61 0.184 8 reviewed ci ci"
"148" "148 1953-10-13 08:53:53 29.977 -113.984 15 6.2 mw NA NA NA NA iscgem iscgem892078 2015-05-13 18:52:48 Baja California, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"149" "149 1953-10-10 18:49:44 30.906 -115.4501667 6 5.14 ml 9 345 2.052 12.25 ci ci3300191 2016-01-28 18:03:53 139km SE of Maneadero, B.C., MX earthquake 99 31.61 0.134 6 reviewed ci ci"
"150" "150 1953-09-30 23:04:19 22.485 -107.211 10 6.8 mw NA NA NA NA iscgem iscgem892047 2015-05-13 18:52:48 off the coast of Sinaloa, Mexico earthquake NA NA NA NA automatic iscgem iscgem"
"151" "151 1953-04-29 12:47:46 34.9901667 -118.7198333 8.58 4.69 ml 12 81 0.1897 0.4 ci ci3303154 2017-02-07 14:12:31 20km ENE of Grapevine, CA earthquake 1.07 2.31 0.112 8 reviewed ci ci"
"152" "152 1952-11-22 07:46:37 35.7231667 -121.3278333 6 6.2 ml 10 288 NA 0.54 ci ci3307216 2016-01-28 18:20:40 28km NW of Cambria, CA earthquake 6 31.61 0.058 4 reviewed ci ci"
"153" "153 1952-11-07 08:55:36 34.9641667 -119.0995 8.34 4.53 ml 12 73 0.1714 0.5 ci ci3307201 2017-02-07 15:32:09 14km NNE of Pine Mountain Club, CA earthquake 1.13 2.93 0.107 9 reviewed ci ci"
"154" "154 1952-10-09 14:45:53 34.9635 -122.9338333 6 4.72 ml 9 319 2.703 1.87 ci ci3306845 2016-01-28 18:16:07 181km WSW of Cambria, CA earthquake 8.42 31.61 0.101 9 reviewed ci ci"
"155" "155 1952-09-22 11:41:29 40.234 -124.322 15 6 mw NA NA NA NA iscgem iscgem893449 2015-05-13 18:52:47 Northern California earthquake NA NA NA NA automatic iscgem iscgem"
"156" "156 1952-09-02 20:45:57 34.9086667 -118.989 6.43 4.7 ml 12 142 0.1018 0.6 ci ci3306770 2017-02-07 15:06:31 7km SW of Grapevine, CA earthquake 1.48 2.74 0.124 10 reviewed ci ci"
"157" "157 1952-09-02 12:41:33 35.0681667 -118.7025 6 4.61 ml 10 136 0.3629 0.69 ci ci3306768 2017-02-07 15:21:42 19km SE of Arvin, CA earthquake 2.34 31.61 0.189 10 reviewed ci ci"
"158" "158 1952-08-30 04:56:00 35.3181667 -118.4825 0.11 4.71 ml 12 74 0.1934 0.28 ci ci3306759 2017-02-07 15:03:36 21km N of Tehachapi, CA earthquake 0.86 1.91 0.053 8 reviewed ci ci"
"159" "159 1952-08-25 06:20:27 35.0575 -118.9516667 6 4.66 ml 11 141 0.647 0.44 ci ci3306754 2017-02-07 14:58:36 13km N of Grapevine, CA earthquake 0.98 31.61 0.084 6 reviewed ci ci"
"160" "160 1952-08-23 10:09:07 34.5081667 -118.1741667 6 4.75 ml 12 89 NA 0.59 ci ci3306750 2017-02-07 14:46:01 5km NNE of Acton, CA earthquake 1.34 31.61 0.18 5 reviewed ci ci"
"161" "161 1952-08-22 22:41:24 35.3516667 -118.954 6 5.52 ml 11 56 NA 0.52 ci ci3306746 2017-02-07 14:40:44 7km E of Bakersfield, CA earthquake 1.7 31.61 0.03 3 reviewed ci ci"
"162" "162 1952-08-18 04:40:11 35.0353333 -119.0768333 13 4.7 ml 10 177 0.2327 0.32 ci ci3306593 2017-02-07 14:55:44 17km NW of Grapevine, CA earthquake 0.95 1.61 0.047 6 reviewed ci ci"
"163" "163 1952-08-13 17:39:26 35.0893333 -118.681 6 4.68 ml 10 136 0.4407 0.3 ci ci3306533 2017-02-07 14:35:19 19km SE of Arvin, CA earthquake 0.84 31.61 0.114 9 reviewed ci ci"
"164" "164 1952-08-13 04:29:40 35.2865 -118.4268333 0.46 4.63 ml 12 78 0.2348 0.59 ci ci3306532 2017-02-07 15:16:38 17km N of Tehachapi, CA earthquake 1.52 3.22 0.11 8 reviewed ci ci"
"165" "165 1952-08-10 12:23:17 35.318 -118.4478333 1 4.59 ml 12 75 0.1997 0.71 ci ci3306475 2017-02-07 15:11:35 21km N of Tehachapi, CA earthquake 1.75 31.61 0.097 8 reviewed ci ci"
"166" "166 1952-08-07 16:31:51 35.045 -119.0936667 6 5.03 ml 11 156 NA 0.34 ci ci3317936 2017-02-07 15:53:49 19km NW of Grapevine, CA earthquake 1.1 31.61 0.161 7 reviewed ci ci"
"167" "167 1952-08-01 13:04:30 34.9045 -118.9963333 6 4.92 ml 11 95 NA 0.63 ci ci3317879 2017-02-07 16:31:26 7km SW of Grapevine, CA earthquake 2.16 31.61 0.141 6 reviewed ci ci"
"168" "168 1952-08-01 03:16:12 35.3015 -118.4758333 6 4.54 ml 12 79 NA 0.62 ci ci3317874 2016-01-28 18:25:06 19km N of Tehachapi, CA earthquake 1.21 31.61 0.086 10 reviewed ci ci"
"169" "169 1952-07-31 19:53:14 35.352 -119.0178333 6 4.7 ml 13 101 NA 0.44 ci ci3317872 2017-02-07 16:52:01 1km ESE of Bakersfield, CA earthquake 1.13 31.61 0.09 8 reviewed ci ci"
"170" "170 1952-07-31 17:19:09 35.283 -118.5286667 6 4.64 ml 13 81 NA 0.56 ci ci3317869 2017-02-07 17:08:18 18km NNW of Tehachapi, CA earthquake 1.37 31.61 0.125 9 reviewed ci ci"
"171" "171 1952-07-31 12:09:10 35.2488333 -118.4966667 6 5.64 ml 11 86 NA 0.69 ci ci3317866 2017-02-07 15:48:35 14km NNW of Tehachapi, CA earthquake 2.51 31.61 0.079 3 reviewed ci ci"
"172" "172 1952-07-29 19:51:32 35.3458333 -118.9771667 6 4.57 ml 12 99 NA 0.56 ci ci3317850 2017-02-07 17:02:43 5km ESE of Bakersfield, CA earthquake 1.62 31.61 0.093 5 reviewed ci ci"
"173" "173 1952-07-29 15:49:51 35.1888333 -118.5956667 6 4.78 ml 12 81 NA 0.52 ci ci3317847 2017-02-07 15:43:03 15km WNW of Tehachapi, CA earthquake 1.34 31.61 0.086 7 reviewed ci ci"
"174" "174 1952-07-29 08:01:46 35.4026667 -118.8203333 6 5.19 ml 13 94 NA 0.34 ci ci3318185 2017-02-07 15:59:08 18km NNE of Lamont, CA earthquake 1.19 31.61 0.079 4 reviewed ci ci"
"175" "175 1952-07-29 07:03:47 35.3568333 -118.8948333 6 5.72 ml 14 96 NA 0.86 ci ci3317823 2017-02-07 15:37:52 11km N of Lamont, CA earthquake 2.77 31.61 0.038 4 reviewed ci ci"
"176" "176 1952-07-26 22:41:03 35.179 -118.62 6 4.54 ml 13 81 NA 0.55 ci ci3318703 2016-01-28 18:25:04 16km WNW of Tehachapi, CA earthquake 1.19 31.61 0.082 7 reviewed ci ci"
"177" "177 1952-07-25 20:06:07 35.3301667 -118.4225 6 4.74 ml 8 134 NA 0.32 ci ci3318465 2017-02-07 16:57:19 22km N of Tehachapi, CA earthquake 1.18 31.61 0.088 6 reviewed ci ci"
"178" "178 1952-07-25 19:43:24 35.3041667 -118.4678333 6 5.62 ml 11 79 NA 0.48 ci ci3318463 2017-02-07 16:20:55 19km N of Tehachapi, CA earthquake 1.38 31.61 0.083 3 reviewed ci ci"
"179" "179 1952-07-25 19:09:46 35.332 -118.4628333 6 5.55 ml 11 74 NA 0.6 ci ci3318460 2017-02-07 16:15:28 22km N of Tehachapi, CA earthquake 1.59 31.61 0.112 3 reviewed ci ci"
"180" "180 1952-07-25 13:13:09 35.316 -118.4808333 1 4.93 ml 12 80 NA 0.48 ci ci3318457 2017-02-07 16:36:36 21km N of Tehachapi, CA earthquake 1.07 31.61 0.085 5 reviewed ci ci"
"181" "181 1952-07-23 18:13:51 34.996 -118.9301667 15.24 5.13 ml 14 88 NA 0.5 ci ci3318277 2017-02-07 16:26:14 6km N of Grapevine, CA earthquake 1.07 2.42 0.09 5 reviewed ci ci"
"182" "182 1952-07-23 13:30:04 35.2666667 -118.4975 6 4.5 ml 10 90 NA 0.62 ci ci3318265 2016-01-28 18:01:57 16km NNW of Tehachapi, CA earthquake 1.42 31.61 0.06 9 reviewed ci ci"
"183" "183 1952-07-23 13:17:06 35.1656667 -118.7993333 6 5.51 ml 11 64 NA 0.57 ci ci3318262 2017-02-07 16:09:59 6km SSE of Arvin, CA earthquake 1.84 31.61 0.079 3 reviewed ci ci"
"184" "184 1952-07-23 07:53:19 34.9881667 -118.8031667 6 5.55 ml 10 88 NA 0.74 ci ci3318258 2017-02-07 16:04:32 13km ENE of Grapevine, CA earthquake 2.04 31.61 0.009 3 reviewed ci ci"
"185" "185 1952-07-23 07:37:01 35.264 -118.5273333 6 4.78 ml 11 80 NA 0.56 ci ci3318257 2017-02-07 16:41:48 16km NNW of Tehachapi, CA earthquake 1.35 31.61 0.015 6 reviewed ci ci"
"186" "186 1952-07-23 05:46:04 35.3383333 -118.5593333 6 4.58 ml 11 70 NA 0.44 ci ci3318253 2017-02-07 17:13:57 25km NNW of Tehachapi, CA earthquake 1.32 31.61 0.214 5 reviewed ci ci"
"187" "187 1952-07-23 04:01:40 35.3416667 -118.5546667 6 4.81 ml 12 82 NA 0.65 ci ci3318775 2017-02-07 16:46:50 25km NNW of Tehachapi, CA earthquake 1.82 31.61 0.116 5 reviewed ci ci"
"188" "188 1952-07-23 03:19:23 35.3776667 -118.6278333 6 5.07 ml 12 85 NA 0.52 ci ci3318777 2016-01-28 18:06:37 26km NE of Arvin, CA earthquake 1.47 31.61 0.119 3 reviewed ci ci"
"189" "189 1952-07-23 00:47:37 35.4073333 -118.6436667 6 4.62 ml 10 87 NA 0.61 ci ci3318778 2016-01-28 18:29:40 24km SW of Bodfish, CA earthquake 1.52 31.61 0.036 5 reviewed ci ci"
"190" "190 1952-07-23 00:38:32 35.372 -118.5653333 6 5.43 mh 11 84 NA 0.39 ci ci3318780 2016-01-28 18:01:55 25km SSW of Bodfish, CA earthquake 1.12 31.61 0.019 2 reviewed ci ci"
"191" "191 1952-07-22 22:31:34 34.9618333 -118.9083333 6 4.64 ml 10 141 NA 0.6 ci ci3318784 2016-01-28 18:20:26 3km NE of Grapevine, CA earthquake 1.37 31.61 0.074 5 reviewed ci ci"
"192" "192 1952-07-22 13:31:43 34.926 -118.9803333 6 4.71 ml 12 93 NA 0.75 ci ci3318794 2016-01-28 18:01:53 5km WSW of Grapevine, CA earthquake 1.42 31.61 0.163 7 reviewed ci ci"
"193" "193 1952-07-22 08:47:34 35.0791667 -118.7656667 6 4.64 ml 12 83 NA 0.75 ci ci3318797 2016-01-28 18:06:36 16km SSE of Arvin, CA earthquake 1.37 31.61 0.137 6 reviewed ci ci"
"194" "194 1952-07-21 19:41:23 35.1153333 -118.792 6 5.19 ml 8 144 NA 0.64 ci ci3319075 2016-01-28 17:57:25 11km SSE of Arvin, CA earthquake 1.78 31.61 0.199 5 reviewed ci ci"
"195" "195 1952-07-21 18:00:26 35.1743333 -118.7375 6 4.6 ml 4 144 1.087 0.4 ci ci3319093 2016-01-28 18:03:44 9km ESE of Arvin, CA earthquake 2.67 31.61 0.145 9 reviewed ci ci"
"196" "196 1952-07-21 17:42:45 35.2915 -118.4773333 6 4.66 ml 4 155 NA 0.37 ci ci3319095 2016-01-28 17:57:24 18km N of Tehachapi, CA earthquake 2.34 31.61 0.1 5 reviewed ci ci"
"197" "197 1952-07-21 16:38:41 34.974 -118.9135 6 4.52 ml 5 231 NA 0.7 ci ci3319104 2016-01-28 18:08:10 4km NNE of Grapevine, CA earthquake 4.53 31.61 0.09 7 reviewed ci ci"
"198" "198 1952-07-21 15:13:59 35.1871667 -118.5636667 6 4.93 ml 5 154 NA 0.12 ci ci3319128 2016-01-28 18:06:36 12km WNW of Tehachapi, CA earthquake 0.91 31.61 0.044 7 reviewed ci ci"
"199" "199 1952-07-21 13:59:56 35.069 -118.85 6 4.88 ml 0 262.1 0.9487 0.111 ci ci3319129 2016-01-28 18:17:40 16km S of Arvin, CA earthquake NA NA 0.108 3 reviewed ci ci"
"200" "200 1952-07-21 13:13:06 34.997 -118.981 6 4.51 ml 5 148 0.8206 0.49 ci ci3319158 2016-01-28 18:08:09 8km NW of Grapevine, CA earthquake 1.28 31.61 0.15 3 reviewed ci ci"
"201" "201 1952-07-21 12:25:20 34.8536667 -118.879 6 4.73 mh 4 133 0.8029 0.33 ci ci3319391 2016-01-28 18:13:00 2km NW of Lebec, CA earthquake 1.89 31.61 NA 1 reviewed ci ci"
"202" "202 1952-07-21 12:22:02 35.1 -118.48 6 5.18 ml 0 360 0.9828 0 ci ci3319389 2016-01-28 18:12:59 5km SW of Tehachapi, CA earthquake NA NA 0.063 2 reviewed ci ci"
"203" "203 1952-07-21 12:19:37 35.0198333 -118.8301667 6 5.2 ml 8 85 NA 0.59 ci ci3319392 2016-01-28 17:57:24 12km NE of Grapevine, CA earthquake 1.56 31.61 0.331 2 reviewed ci ci"
"204" "204 1952-07-21 12:12:01 35.1 -118.8 6 4.75 ml 0 360 1.082 0 ci ci3319393 2016-01-28 18:08:08 12km SSE of Arvin, CA earthquake NA NA 0.08 3 reviewed ci ci"
"205" "205 1952-07-21 12:10:01 35.1 -118.8 6 4.53 ml 0 360 1.082 0 ci ci3319395 2016-01-28 17:58:58 12km SSE of Arvin, CA earthquake NA NA 0.112 2 reviewed ci ci"
"206" "206 1952-07-21 12:07:00 35 -119 0 5.18 mh NA NA NA NA ci ci3319396 2016-01-28 18:12:59 9km NW of Grapevine, CA earthquake NA NA NA 1 reviewed ci ci"
"207" "207 1952-07-21 12:06:00 35 -119 0 5.4 mh NA NA NA NA ci ci3319397 2016-01-28 18:03:42 9km NW of Grapevine, CA earthquake NA NA NA 1 reviewed ci ci"
"208" "208 1952-07-21 12:05:32 34.9731667 -119.0661667 6 5.8 mh 8 89 NA 0.68 ci ci3319398 2016-01-28 18:06:35 13km WNW of Grapevine, CA earthquake 2.57 31.61 NA 1 reviewed ci ci"
"209" "209 1952-07-21 11:59:00 35 -119.0333333 0 4.5 mh NA NA NA NA ci ci10084410 2016-01-28 18:21:07 11km NW of Grapevine, CA earthquake NA NA NA 0 reviewed ci ci"
"210" "210 1952-07-21 11:58:00 35 -119.0333333 0 4.6 mh NA NA NA NA ci ci10084406 2016-01-28 18:21:06 11km NW of Grapevine, CA earthquake NA NA NA 0 reviewed ci ci"
"211" "211 1952-07-21 11:57:00 35 -119.0333333 0 4.5 mh NA NA NA NA ci ci10084402 2016-01-28 18:21:06 11km NW of Grapevine, CA earthquake NA NA NA 0 reviewed ci ci"
"212" "212 1952-07-21 11:54:00 35 -119.0333333 0 4.5 mh NA NA NA NA ci ci10084394 2016-01-28 17:53:47 11km NW of Grapevine, CA earthquake NA NA NA 0 reviewed ci ci"
"213" "213 1952-07-21 11:52:15 34.9581667 -118.998 6 7.5 mw 8 146 NA 0.39 ci ci3319401 2016-04-01 20:55:42 6km WNW of Grapevine, CA earthquake 1.42 31.61 NA 0 reviewed ci ci"
"214" "214 1952-05-24 04:15:13 36.1561667 -114.4613333 6 4.78 ml 6 281 NA 3.59 ci ci3319549 2016-01-28 18:08:05 39km ENE of Boulder City, NV earthquake 99 31.61 0.054 10 reviewed ci ci"
"215" "215 1952-02-13 15:13:35 32.8071667 -118.381 6 4.61 ml 9 233 1.349 0.37 ci ci3322069 2016-01-28 17:58:52 4km WSW of San Clemente Is. (SE tip), CA earthquake 2.35 31.61 0.117 10 reviewed ci ci"
"216" "216 1951-12-28 02:49:27 37.665 -118.198 6 4.96 ml 6 323 NA 0.23 ci ci3322189 2016-01-28 18:17:28 36km NNE of Dixon Lane-Meadow Creek, CA earthquake 4.04 31.61 0.109 7 reviewed ci ci"
"217" "217 1951-12-26 00:46:55 32.9161667 -118.3051667 6 5.75 ml 11 37 NA 0.54 ci ci3322187 2016-01-28 18:26:34 11km NNE of San Clemente Is. (SE tip), CA earthquake 2.13 31.61 0.042 5 reviewed ci ci"
"218" "218 1951-10-08 04:10:38 40.238 -124.713 15 6 mw NA NA NA NA iscgem iscgem894786 2015-05-13 18:52:46 offshore Northern California earthquake NA NA NA NA automatic iscgem iscgem"
"219" "219 1981-02-14 06:10:40 41.3981667 -123.8048333 41.86 4.76 md 11 330 0.3505 0.14 nc nc1060340 2016-12-12 20:06:12 Northern California earthquake 6.84 0.9 NA 1 reviewed nc nc"
"220" "220 1981-01-15 12:47:51 37.3745 -121.7288333 8.863 4.8 ml 72 48 0.02793 0.07 nc nc1059310 2016-12-12 18:42:01 San Francisco Bay area, California earthquake 0.16 0.38 NA 0 reviewed nc nc"
"221" "221 1981-01-07 11:42:33 36.8735 -121.6161667 8.828 4.5 ml 76 60 0.02252 0.1 nc nc1058966 2016-12-12 18:12:48 Central California earthquake 0.19 0.34 NA 0 reviewed nc nc"
"222" "222 1980-12-24 13:29:31 41.299 -124.7443333 2.821 5 ml 13 317 0.6198 0.16 nc nc1058482 2016-12-14 04:50:49 offshore Northern California earthquake 10.94 8.22 NA 0 reviewed nc nc"
"223" "223 1980-12-24 13:29:15 42.369 -125.726 15 5.3 ms NA NA NA NA us usp0001bem 2016-11-10 00:16:52 off the coast of Oregon earthquake NA NA NA NA reviewed us us"
"224" "224 1980-12-23 23:10:22 41.0223333 -125.4391667 4.951 4.79 md 10 316 1.041 0.21 nc nc1058431 2016-12-14 04:47:07 off the coast of Northern California earthquake 14.08 18.91 NA 1 reviewed nc nc"
"225" "225 1980-11-28 18:21:13 39.2515 -120.4538333 5.921 5.1 ml 225 76 0.3396 0.33 nc nc1057587 2016-12-14 03:49:46 Northern California earthquake 0.36 0.48 NA 0 reviewed nc nc"
"226" "226 1980-11-10 23:59:27 40.562 -125.669 13 4.8 mb NA NA NA NA us usp0001ars 2014-11-06 23:24:27 off the coast of Northern California earthquake NA NA NA NA reviewed b us"
"227" "227 1980-11-10 20:42:20 41.225 -124.425 15 4.6 mb NA NA NA NA us usp0001arn 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"228" "228 1980-11-09 04:09:08 40.501 -125.343 15 5 mb NA NA NA NA us usp0001aqt 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"229" "229 1980-11-08 23:07:10 40.535 -124.784 15 5 ms NA NA NA NA us usp0001aqn 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"230" "230 1980-11-08 23:05:32 40.998 -124.608 15 4.7 mb NA NA NA NA us usp0001aqm 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"231" "231 1980-11-08 22:47:52 40.571 -125.068 15 4.6 mb NA NA NA NA us usp0001aqk 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"232" "232 1980-11-08 11:20:38 40.247 -124.742 15 5 mb NA NA NA NA us usp0001aq5 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"233" "233 1980-11-08 10:51:18 40.269 -125.441 15 4.7 mb NA NA NA NA us usp0001aq3 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"234" "234 1980-11-08 10:47:32 40.357 -125.205 15 4.8 mb NA NA NA NA us usp0001aq2 2014-11-06 23:24:27 offshore Northern California earthquake NA NA NA NA reviewed us us"
"235" "235 1980-11-08 10:27:34 41.117 -124.253 19 7.2 mw NA NA NA NA us usp0001aq1 2017-04-26 17:34:18 offshore Northern California earthquake NA NA NA NA reviewed us 01023"
"236" "236 1980-09-24 08:08:38 36.21 -120.2221667 10.896 4.5 ml 21 235 0.1054 0.16 nc nc1055994 2016-12-14 02:04:42 Central California earthquake 1.24 0.75 NA 0 reviewed nc nc"
"237" "237 1980-08-03 14:43:04 42.498 -124.56 15 4.5 mb NA NA NA NA us usp000198p 2014-11-06 23:24:25 offshore Oregon earthquake NA NA NA NA reviewed us us"
"238" "238 1980-08-03 08:24:02 42.399 -125.708 15 4.5 mb NA NA NA NA us usp000198j 2014-11-06 23:24:25 off the coast of Oregon earthquake NA NA NA NA reviewed us us"
"239" "239 1980-05-29 03:38:45 34.9071667 -120.8473333 -0.012 4.9 ml 216 177 0.3117 0.33 nc nc1053288 2016-12-13 22:58:54 offshore Central California earthquake 0.63 2.04 NA 0 reviewed nc nc"
"240" "240 1980-04-13 06:15:56 36.7856667 -121.509 8.169 4.7 ml 89 43 0.03153 0.15 nc nc1052105 2016-12-13 21:18:45 Central California earthquake 0.22 0.42 NA 0 reviewed nc nc"
"241" "241 1980-03-03 14:17:03 40.4136667 -125.1461667 8.889 5.1 ml 31 288 0.6216 0.1 nc nc1051336 2016-12-13 20:15:31 offshore Northern California earthquake 2.72 5.6 NA 0 reviewed nc nc"
"242" "242 1980-01-27 02:33:35 37.749 -121.7063333 14.166 5.4 ml 82 102 0.07658 0.1 nc nc1050437 2017-04-26 17:33:34 San Francisco Bay area, California earthquake 0.18 0.33 NA 0 reviewed nc nc"
"243" "243 1980-01-25 05:24:35 37.8683333 -121.7803333 9.294 4.6 ml 22 180 0.06036 0.07 nc nc1050206 2016-12-13 18:24:56 San Francisco Bay area, California earthquake 0.36 1.15 NA 0 reviewed nc nc"
"244" "244 1980-01-24 19:03:18 37.8341667 -121.781 3.682 4.8 ml 8 161 0.1135 0.21 nc nc1050043 2016-12-13 18:09:40 San Francisco Bay area, California earthquake 0.81 1.76 NA 0 reviewed nc nc"
"245" "245 1980-01-24 19:01:01 37.811 -121.775 6.523 5.1 ml 9 149 0.02252 0.21 nc nc1050041 2016-12-13 18:09:33 San Francisco Bay area, California earthquake 0.85 1.41 NA 0 reviewed nc nc"
"246" "246 1980-01-24 19:00:09 37.852 -121.815 11 5.8 mw NA NA NA NA us usp000155j 2017-04-26 17:33:32 San Francisco Bay area, California earthquake NA NA NA NA reviewed b 01009"
"247" "247 1992-09-15 08:47:11 34.064 -116.361 7.177 5.26 ml 0 38.4 NA 0.229 ci ci3062563 2016-11-09 23:29:42 9km SE of Yucca Valley, California earthquake NA 0.619 NA 25 reviewed ci ci"
"248" "248 1992-09-02 10:26:20 37.09 -113.472 13.739 5.6 ms 0 0 NA 0 ci ci3059028 2017-05-10 19:57:47 63km ENE of Mesquite, Nevada earthquake NA NA NA 0 reviewed ci ci"
"249" "249 1992-08-17 20:41:52 34.195 -116.863 9.44 5.23 ml 0 25 NA 0.176 ci ci3055028 2016-02-10 18:58:34 7km SE of Big Bear Lake, California earthquake NA 0.259 NA 23 reviewed ci ci"
"250" "250 1992-08-15 08:24:14 34.087 -116.403 -0.546 4.73 ml 0 57.8 NA 0.207 ci ci3054293 2016-02-09 21:32:00 4km SE of Yucca Valley, California earthquake NA 0.395 NA 25 reviewed ci ci"
"251" "251 1992-08-08 15:37:43 34.376 -116.459 1.384 4.57 ml 0 47.1 NA 0.148 ci ci3052180 2016-02-10 22:30:35 29km N of Yucca Valley, California earthquake NA 0.425 NA 23 reviewed ci ci"
"252" "252 1992-08-05 22:22:40 34.979 -116.952 -0.851 4.79 ml 0 61.2 NA 0.207 ci ci3051065 2016-02-10 15:15:18 11km NE of Barstow, California earthquake NA 0.477 NA 26 reviewed ci ci"
"253" "253 1992-08-04 13:37:27 37.243 -114.968 5 4.6 mb NA NA NA 0.6 us usp0005bz0 2014-11-07 00:51:13 Nevada earthquake NA NA NA 1 reviewed us us"
